Id,SalePrice
2735,139854.5347253678
2736,145124.1573890387
2737,120306.32111253715
2738,135959.7494001004
2739,157854.98006994894
2740,138095.07382624302
2741,144621.07446113133
2742,155882.70466328543
2743,155445.1140701537
2744,159800.82443404902
2745,139277.52104128862
2746,138608.9702025049
2747,148457.7389464513
2748,126869.79223318114
2749,130743.89243022099
2750,132702.55685012465
2751,134698.99256834143
2752,194818.45243815013
2753,147630.08177853332
2754,201341.2751503948
2755,130872.78375887114
2756,93265.01140765887
2757,67175.70887335623
2758,82879.71631048336
2759,158639.81458046677
2760,121049.0922838457
2761,143598.36670186187
2762,144709.17600645157
2763,179792.68770776346
2764,152830.6501614801
2765,281838.34037323226
2766,136168.53188076033
2767,88152.93795162911
2768,129638.20092274473
2769,132405.02324581443
2770,136705.0582483207
2771,107261.65325559741
2772,113494.47545650858
2773,165871.40462983857
2774,143906.62820967162
2775,116338.60482723711
2776,137480.25064037147
2777,148008.5684846328
2778,102865.90519764299
2779,119453.97110177088
2780,95554.75371808634
2781,95960.3006721238
2782,98457.54331227815
2783,96762.73029079924
2784,124587.97920029116
2785,134465.0714829569
2786,64763.34230520788
2787,124538.17113056625
2788,74848.29485450486
2789,163394.09675738192
2790,94429.89562540963
2791,113924.1632063017
2792,57835.06361211417
2793,167326.69971776652
2794,95792.79624054817
2795,122203.88174730085
2796,94441.99928691718
2797,198814.9104006897
2798,103439.33192297007
2799,116042.60922392385
2800,67824.91074970049
2801,102920.69184995652
2802,129689.99944700772
2803,158348.70860936787
2804,133498.8720788318
2805,104147.48858103345
2806,82535.74346623968
2807,159959.65193903193
2808,147264.1916611358
2809,133621.24346759514
2810,127110.83375517568
2811,158514.38917477094
2812,156423.48460762578
2813,153566.11266112977
2814,154964.22371360596
2815,93843.39476579252
2816,238476.7569839801
2817,156277.58315693366
2818,131078.89277979048
2819,175648.5957987599
2820,140663.1523651524
2821,105662.1997229471
2822,196490.26489902724
2823,312234.8615891144
2824,183717.7171158943
2825,150555.13737867854
2826,132858.8407705144
2827,134424.77077397396
2828,214142.56891705596
2829,202468.17513399167
2830,226631.78114409847
2831,174447.336530672
2832,249488.4042228338
2833,298753.3216484993
2834,220807.0149809315
2835,222765.1299520946
2836,190331.58343018635
2837,155235.9710209048
2838,150787.83680036472
2839,175821.7103379185
2840,203658.47401438787
2841,204071.7045855057
2842,231141.50149137317
2843,149933.1505217029
2844,164258.43582930262
2845,124275.13435480048
2846,209386.44770416338
2847,203433.1665400485
2848,215012.09029117777
2849,199011.84992778947
2850,272316.7680696218
2851,216199.0490825108
2852,235678.5588748676
2853,238859.97664854658
2854,139677.2097368883
2855,201854.51090183997
2856,199872.37335315143
2857,187009.98206714896
2858,199222.85136409476
2859,116438.11648344774
2860,130080.11305520507
2861,126101.51961002575
2862,191579.03595057895
2863,125686.56828867299
2864,238772.68897911574
2865,140792.66958995356
2866,137813.9489893881
2867,98846.5113330752
2868,92934.61601849565
2869,103769.04826907738
2870,127920.92883315527
2871,86871.03570670442
2872,50861.869380855256
2873,99747.448337648
2874,138133.24306511527
2875,115188.24771272007
2876,164985.00785398862
2877,145863.54582315
2878,167424.20941606525
2879,138953.57821446852
2880,102290.75197126556
2881,146426.89823504115
2882,180423.41853131077
2883,195872.16193698428
2884,203832.08711913956
2885,189980.4524469027
2886,241945.11267354694
2887,90847.62849906005
2888,139929.51278023844
2889,56569.97792068008
2890,77085.95072365139
2891,135620.40939211112
2892,48691.439420092574
2893,80359.95018297617
2894,58562.440965002344
2895,336550.9026821049
2896,286710.0144691731
2897,202071.49037179846
2898,147370.34866925108
2899,210472.0917105798
2900,159839.4824556672
2901,205777.24642027725
2902,194658.7202986064
2903,329730.414292476
2904,347490.0946120897
2905,95412.2595423838
2906,197903.22376323058
2907,111597.17605434536
2908,132857.22039365413
2909,149268.5859329815
2910,78342.7427267613
2911,81589.9614845228
2912,146422.56797804643
2913,82477.52768641918
2914,78487.65037365915
2915,86896.01880096154
2916,82837.99263675249
2917,162927.0769792812
2918,120390.76682573554
2919,213053.3574249504
